time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-07-19T00:26:23.968Z,58.5377,-151.1639,51,2.7,ml,,,,0.6,ak,ak01996rn0yj,2019-07-19T00:44:49.040Z,"93km NE of Kodiak, Alaska",earthquake,,3.5,,,automatic,ak,ak
2019-07-19T00:19:25.100Z,35.9136667,-117.4365,0.98,3.12,ml,55,39,0.107,0.16,ci,ci38600023,2019-07-23T05:01:58.040Z,"16km N of Searles Valley, CA",earthquake,0.12,0.21,0.146,120,reviewed,ci,ci
2019-07-19T00:19:00.880Z,40.6416667,-121.8133333,11.57,2.2,md,30,59,0.1029,0.1,nc,nc73228161,2019-07-20T00:42:02.954Z,"18km NNE of Shingletown, CA",earthquake,0.25,0.67,0.186,32,reviewed,nc,nc
2019-07-19T00:18:24.490Z,35.9146667,-117.4376667,0.75,2.43,ml,30,82,0.1084,0.22,ci,ci38600015,2019-07-19T08:21:03.424Z,"17km N of Searles Valley, CA",earthquake,0.31,0.52,0.139,25,automatic,ci,ci
2019-07-19T00:18:18.890Z,35.7295,-117.5515,1.95,1.51,ml,23,64,0.09384,0.21,ci,ci38600007,2019-07-19T00:29:05.860Z,"14km WSW of Searles Valley, CA",earthquake,0.26,0.55,0.145,9,automatic,ci,ci
2019-07-19T00:11:14.810Z,19.3763,-67.8451,61,2.69,md,15,215,1.0572,0.37,pr,pr2019200001,2019-07-19T04:48:53.040Z,"103km NE of Punta Cana, Dominican Republic",earthquake,2.97,7.22,0.31,14,reviewed,pr,pr
2019-07-19T00:11:11.640Z,35.649334,-117.4573364,-0.77,1.42,ml,19,74,0.06282,0.25,ci,ci38599967,2019-07-19T00:15:10.034Z,"14km SSW of Searles Valley, CA",earthquake,0.44,0.75,0.2,6,automatic,ci,ci
2019-07-19T00:07:19.971Z,59.0706,-153.0453,76.3,2,ml,,,,0.43,ak,ak01996riybh,2019-07-19T00:48:03.090Z,"104km SW of Anchor Point, Alaska",earthquake,,0.6,,,automatic,ak,ak
2019-07-19T00:06:44.670Z,36.1188333,-117.8416667,1.87,1.28,ml,15,149,0.01076,0.21,ci,ci38599943,2019-07-19T00:10:28.007Z,"13km NE of Coso Junction, CA",earthquake,0.8,0.56,0.178,15,automatic,ci,ci
2019-07-19T00:01:10.260Z,35.6498337,-117.4670029,0.98,2.96,ml,52,39,0.06332,0.15,ci,ci38599935,2019-07-19T20:48:08.040Z,"14km SSW of Searles Valley, CA",earthquake,0.18,0.42,0.213,23,reviewed,ci,ci
2019-07-18T23:58:50.430Z,35.7978333,-117.661,0.28,1.05,ml,15,135,0.05461,0.34,ci,ci38599927,2019-07-19T00:02:39.956Z,"20km N of Ridgecrest, CA",earthquake,0.78,31.61,0.195,11,automatic,ci,ci
2019-07-18T23:56:58.720Z,35.9698333,-117.6743333,2.31,1.13,ml,15,79,0.02927,0.16,ci,ci38599919,2019-07-19T00:00:44.945Z,"21km E of Little Lake, CA",earthquake,0.29,0.25,0.157,14,automatic,ci,ci
2019-07-18T23:54:32.440Z,36.1113333,-117.8316667,2.07,2.74,ml,29,47,0.01979,0.17,ci,ci38599911,2019-07-19T00:05:48.940Z,"13km NE of Coso Junction, CA",earthquake,0.21,0.34,0.158,25,automatic,ci,ci
2019-07-18T23:52:23.410Z,36.1096667,-117.8341667,1.83,1.65,ml,17,77,0.01852,0.13,ci,ci38599903,2019-07-18T23:56:04.923Z,"12km NE of Coso Junction, CA",earthquake,0.33,0.31,0.195,23,automatic,ci,ci
2019-07-18T23:51:20.120Z,35.6428333,-117.4173333,9.48,1.36,ml,23,101,0.02283,0.21,ci,ci38599895,2019-07-18T23:54:58.470Z,"14km S of Searles Valley, CA",earthquake,0.39,0.58,0.183,15,automatic,ci,ci
2019-07-18T23:48:50.020Z,35.862,-117.6975,3.04,1.04,ml,16,59,0.07643,0.12,ci,ci38599887,2019-07-18T23:52:32.898Z,"21km ESE of Little Lake, CA",earthquake,0.22,1.09,0.144,11,automatic,ci,ci
2019-07-18T23:47:13.600Z,35.8413333,-117.6453333,8.92,1.27,ml,21,57,0.0465,0.18,ci,ci38599879,2019-07-18T23:50:56.887Z,"23km WNW of Searles Valley, CA",earthquake,0.28,0.67,0.176,17,automatic,ci,ci
2019-07-18T23:46:01.210Z,35.9043333,-117.6765,1.09,1.03,ml,13,71,0.04837,0.26,ci,ci38599871,2019-07-18T23:49:37.319Z,"21km E of Little Lake, CA",earthquake,0.55,0.91,0.155,13,automatic,ci,ci
2019-07-18T23:42:16.860Z,35.9156667,-117.713,2.11,1.05,ml,12,56,0.06014,0.22,ci,ci38599847,2019-07-18T23:46:03.168Z,"18km E of Little Lake, CA",earthquake,0.39,0.72,0.218,6,automatic,ci,ci
2019-07-18T23:38:13.010Z,47.8485,-122.033666666667,29.1,1.32,ml,16,50,,0.17,uw,uw61537187,2019-07-23T23:50:27.320Z,"4km W of Monroe, Washington",earthquake,0.44,0.73,0.137797930997373,3,reviewed,uw,uw
2019-07-18T23:37:12.570Z,35.8571667,-117.6858333,2.88,1.43,ml,19,56,0.08049,0.17,ci,ci38599831,2019-07-18T23:40:57.699Z,"22km ESE of Little Lake, CA",earthquake,0.25,0.44,0.278,20,automatic,ci,ci
2019-07-18T23:35:49.250Z,35.9023333,-117.6975,2.17,1.36,ml,16,45,0.05942,0.16,ci,ci38599823,2019-07-18T23:39:25.118Z,"19km ESE of Little Lake, CA",earthquake,0.22,0.43,0.183,17,automatic,ci,ci
2019-07-18T23:26:22.260Z,36.0953333,-117.6463333,0.04,1.58,ml,13,136,0.09861,0.41,ci,ci38599783,2019-07-18T23:30:16.748Z,"28km ENE of Coso Junction, CA",earthquake,1.51,31.61,0.224,21,automatic,ci,ci
2019-07-18T23:19:02.760Z,59.8989,-151.7559,55.9,2.3,ml,,,,0.64,ak,ak01995hr40i,2019-07-19T03:50:54.040Z,"14km NNE of Anchor Point, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-18T23:17:39.600Z,35.7751656,-117.6070023,10.58,1.27,ml,16,88,0.04122,0.18,ci,ci38599743,2019-07-18T23:21:23.693Z,"18km NNE of Ridgecrest, CA",earthquake,0.45,0.89,0.216,6,automatic,ci,ci
2019-07-18T23:16:37.670Z,35.6344986,-117.4319992,2.33,1.64,ml,25,76,0.1224,0.21,ci,ci38599735,2019-07-18T23:27:27.320Z,"15km S of Searles Valley, CA",earthquake,0.41,0.81,0.154,12,automatic,ci,ci
2019-07-18T23:16:17.920Z,35.7556667,-117.5476667,9.03,1.05,ml,15,76,0.07236,0.2,ci,ci38599727,2019-07-18T23:19:56.598Z,"13km W of Searles Valley, CA",earthquake,0.52,1.5,0.118,10,automatic,ci,ci
2019-07-18T23:13:03.060Z,35.7773333,-117.5865,5.02,1.27,ml,16,78,0.03936,0.21,ci,ci38599719,2019-07-18T23:16:47.664Z,"16km W of Searles Valley, CA",earthquake,0.31,0.74,0.167,11,automatic,ci,ci
2019-07-18T23:12:25.940Z,35.9533333,-117.669,2.74,1.56,ml,34,42,0.01605,0.18,ci,ci38599703,2019-07-19T15:00:48.033Z,"22km E of Little Lake, CA",earthquake,0.18,0.26,0.195,18,reviewed,ci,ci
2019-07-18T23:09:52.860Z,38.8086662,-122.8216629,2.3,0.97,md,18,124,0.005875,0.04,nc,nc73228126,2019-07-18T23:11:28.441Z,"7km WNW of The Geysers, CA",earthquake,0.28,0.49,0.11,4,automatic,nc,nc
2019-07-18T23:06:38.900Z,35.5373333,-117.3631667,8.01,1.44,ml,22,67,0.01241,0.2,ci,ci38599695,2019-07-18T23:10:18.730Z,"25km S of Trona, CA",earthquake,0.4,0.67,0.18,19,automatic,ci,ci
2019-07-18T23:05:25.260Z,35.981,-117.5063333,25.14,0.95,ml,10,240,0.08961,0.24,ci,ci38599679,2019-07-18T23:09:09.614Z,"26km NNW of Searles Valley, CA",earthquake,3.61,2.85,0.117,7,automatic,ci,ci
2019-07-18T23:01:53.250Z,35.7956667,-117.6023333,4.79,1.1,ml,20,69,0.02041,0.26,ci,ci38599663,2019-07-18T23:05:43.594Z,"18km W of Searles Valley, CA",earthquake,0.4,0.82,0.099,13,automatic,ci,ci
2019-07-18T23:00:29.630Z,35.827,-117.6483333,0.74,1.02,ml,14,65,0.04281,0.16,ci,ci38599647,2019-07-18T23:04:13.780Z,"23km WNW of Searles Valley, CA",earthquake,0.3,0.57,0.211,11,automatic,ci,ci
2019-07-18T22:56:29.390Z,19.4034996,-155.281662,0.23,1.72,ml,18,42,0.01108,0.1,hv,hv71051512,2019-07-18T23:02:10.060Z,"5km WSW of Volcano, Hawaii",earthquake,0.15,0.22,0.26,9,automatic,hv,hv
2019-07-18T22:51:21.250Z,35.8933333,-117.6653333,5.3,1.61,ml,18,54,0.06675,0.2,ci,ci38599599,2019-07-18T22:55:01.537Z,"22km ESE of Little Lake, CA",earthquake,0.29,1.25,0.173,26,automatic,ci,ci
2019-07-18T22:44:50.740Z,35.8995,-117.6768333,2.18,1.63,ml,23,45,0.07088,0.2,ci,ci38599583,2019-07-18T22:48:39.501Z,"21km E of Little Lake, CA",earthquake,0.25,0.41,0.193,25,automatic,ci,ci
2019-07-18T22:43:25.410Z,36.1158333,-117.8375,3.43,1.4,ml,17,134,0.01416,0.13,ci,ci38599575,2019-07-18T22:47:05.005Z,"13km NE of Coso Junction, CA",earthquake,0.36,0.38,0.229,18,automatic,ci,ci
2019-07-18T22:39:57.790Z,35.9276667,-117.6661667,1.8,1.57,ml,20,47,0.05293,0.18,ci,ci38599551,2019-07-18T22:43:47.469Z,"22km E of Little Lake, CA",earthquake,0.28,0.39,0.137,24,automatic,ci,ci
2019-07-18T22:39:19.950Z,46.6581666666667,-122.1795,-1.17,1.21,ml,17,101,,0.12,uw,uw61537162,2019-07-23T23:38:23.480Z,"13km NNE of Morton, Washington",explosion,0.4,31.61,0.114092229700768,13,reviewed,uw,uw
2019-07-18T22:32:59.380Z,35.8028333,-117.6163333,3.88,1.15,ml,18,58,0.02,0.23,ci,ci38599519,2019-07-18T22:36:42.418Z,"20km WNW of Searles Valley, CA",earthquake,0.31,0.65,0.133,13,automatic,ci,ci
2019-07-18T22:31:07.910Z,35.7910004,-117.6320038,6.73,2.12,ml,32,70,0.03736,0.22,ci,ci38599511,2019-07-18T22:42:05.990Z,"19km NNE of Ridgecrest, CA",earthquake,0.32,0.68,0.298,24,automatic,ci,ci
2019-07-18T22:28:24.010Z,35.6178333,-117.5856667,4.24,0.96,ml,15,74,0.01413,0.16,ci,ci38599495,2019-07-18T22:32:08.739Z,"8km E of Ridgecrest, CA",earthquake,0.37,0.37,0.151,11,automatic,ci,ci
2019-07-18T22:27:32.210Z,35.7211667,-117.5518333,7.08,1.66,ml,29,62,0.09991,0.22,ci,ci38599487,2019-07-18T22:31:18.388Z,"14km WSW of Searles Valley, CA",earthquake,0.34,0.82,0.188,27,automatic,ci,ci
2019-07-18T22:24:51.450Z,35.6426667,-117.4733333,2.28,1.71,ml,28,49,0.04575,0.19,ci,ci38599471,2019-07-18T22:36:00.690Z,"15km SSW of Searles Valley, CA",earthquake,0.23,0.35,0.187,27,automatic,ci,ci
2019-07-18T22:18:14.410Z,36.1145,-117.8313333,3.76,2.32,ml,26,50,0.0193,0.21,ci,ci38599455,2019-07-18T22:29:07.720Z,"13km NE of Coso Junction, CA",earthquake,0.42,0.69,0.146,25,automatic,ci,ci
2019-07-18T22:13:04.650Z,38.8081665,-122.8195038,2.37,1.34,md,28,52,,0.04,nc,nc73228081,2019-07-18T22:37:02.858Z,"6km WNW of The Geysers, CA",earthquake,0.2,0.34,0.16,8,automatic,nc,nc
2019-07-18T22:05:20.116Z,61.9439,-148.8824,4.3,1.2,ml,,,,0.89,ak,ak01995h2pof,2019-07-18T22:29:15.117Z,"16km N of Sutton-Alpine, Alaska",earthquake,,0.5,,,automatic,ak,ak
2019-07-18T22:03:33.930Z,35.8765,-117.6913333,7.06,2.26,ml,33,46,0.09037,0.17,ci,ci38599399,2019-07-18T22:14:50.670Z,"20km ESE of Little Lake, CA",earthquake,0.22,0.79,0.256,25,automatic,ci,ci
2019-07-18T22:00:25.240Z,35.3716667,-117.8458333,1.94,2.09,ml,31,43,0.104,0.19,ci,ci38599391,2019-07-18T22:10:57.110Z,"19km W of Johannesburg, CA",earthquake,0.25,0.75,0.18,27,automatic,ci,ci
2019-07-18T21:59:35.510Z,35.6033333,-117.3896667,1.32,2.43,ml,31,73,0.06145,0.21,ci,ci38599375,2019-07-18T22:03:31.175Z,"18km S of Trona, CA",earthquake,0.27,0.47,0.18,25,automatic,ci,ci
2019-07-18T21:58:47.330Z,35.3723333,-117.8523333,0.34,1.45,ml,17,70,0.1048,0.23,ci,ci38599367,2019-07-18T22:02:26.168Z,"20km W of Johannesburg, CA",earthquake,0.37,1.06,0.215,26,automatic,ci,ci
2019-07-18T21:58:46.060Z,19.4335,-155.3265,5.45,2.19,ml,43,48,0.0356,0.11,hv,hv71051427,2019-07-19T00:17:19.860Z,"9km W of Volcano, Hawaii",earthquake,0.25,0.48,0.226,15,reviewed,hv,hv
2019-07-18T21:56:18.640Z,35.7996667,-117.6076667,5.01,0.99,ml,17,54,0.01804,0.19,ci,ci38599351,2019-07-18T22:00:03.648Z,"19km W of Searles Valley, CA",earthquake,0.36,0.49,0.165,11,automatic,ci,ci
2019-07-18T21:53:12.246Z,61.4342,-148.035,15.5,1.2,ml,,,,0.98,ak,ak01995grjvq,2019-07-18T22:00:16.578Z,"52km ESE of Lazy Mountain, Alaska",earthquake,,0.3,,,automatic,ak,ak
2019-07-18T21:52:19.860Z,35.7953333,-117.6231667,7.06,1.06,ml,19,56,0.02915,0.22,ci,ci38599343,2019-07-18T21:56:02.132Z,"20km NNE of Ridgecrest, CA",earthquake,0.36,0.67,0.13,12,automatic,ci,ci
2019-07-18T21:51:52.390Z,33.2168333,-115.5925,4.3,1.44,ml,12,146,0.04202,0.19,ci,ci38599335,2019-07-19T17:31:22.136Z,"7km WSW of Niland, CA",earthquake,0.57,0.7,0.228,9,reviewed,ci,ci
2019-07-18T21:49:08.100Z,19.1431667,-155.4528333,33.37,1.76,md,11,218,0.1134,0.09,hv,hv71051402,2019-07-18T22:57:21.700Z,"7km SSE of Pahala, Hawaii",earthquake,1.02,1.27,0.074,8,reviewed,hv,hv
2019-07-18T21:46:37.640Z,35.7853333,-117.6253333,6.15,3.81,ml,56,31,0.03784,0.15,ci,ci38599327,2019-07-23T05:04:00.040Z,"19km NNE of Ridgecrest, CA",earthquake,0.11,0.36,0.167,215,reviewed,ci,ci
2019-07-18T21:45:21.120Z,36.0766667,-117.8773333,5.2,1.42,ml,12,144,0.0447,0.25,ci,ci38599311,2019-07-18T21:49:00.096Z,"7km ENE of Coso Junction, CA",earthquake,0.61,1.12,0.249,13,automatic,ci,ci
2019-07-18T21:44:31.870Z,35.7206667,-117.5466667,1.19,1.59,ml,21,63,0.1001,0.17,ci,ci38599303,2019-07-18T21:48:26.093Z,"14km WSW of Searles Valley, CA",earthquake,0.24,0.44,0.198,22,automatic,ci,ci
2019-07-18T21:42:04.514Z,61.3801,-150.0747,41.2,1.3,ml,,,,0.33,ak,ak01995gp6ei,2019-07-18T21:53:13.885Z,"17km SSW of Big Lake, Alaska",earthquake,,1,,,automatic,ak,ak
2019-07-18T21:40:43.060Z,35.7006667,-117.4703333,8.29,1.45,ml,23,90,0.05197,0.35,ci,ci38599295,2019-07-18T21:44:23.874Z,"10km SW of Searles Valley, CA",earthquake,0.58,1.67,0.191,19,automatic,ci,ci
2019-07-18T21:38:13.680Z,35.799,-117.6241667,5.74,1.18,ml,23,60,0.02736,0.2,ci,ci38599279,2019-07-18T21:41:51.806Z,"20km W of Searles Valley, CA",earthquake,0.28,0.74,0.126,11,automatic,ci,ci
2019-07-18T21:37:31.100Z,36.0953333,-117.8651667,0.3,1.2,ml,13,155,0.02372,0.15,ci,ci38599263,2019-07-18T21:41:08.047Z,"9km NE of Coso Junction, CA",earthquake,0.39,0.46,0.22,18,automatic,ci,ci
2019-07-18T21:32:51.830Z,18.263,-68.9853,92,3.11,md,17,174,0.9528,0.27,pr,pr2019199004,2019-07-18T22:20:05.040Z,"43km S of La Romana, Dominican Republic",earthquake,1.75,2.23,0.44,16,reviewed,pr,pr
2019-07-18T21:28:59.350Z,35.7121667,-117.5221667,6.23,1.45,ml,28,56,0.09291,0.23,ci,ci38599231,2019-07-18T21:39:27.140Z,"12km WSW of Searles Valley, CA",earthquake,0.33,1.15,0.138,21,automatic,ci,ci
2019-07-18T21:27:27.260Z,36.204,-121.6938333,12.32,1.63,md,17,197,0.0464,0.15,nc,nc73228021,2019-07-20T02:41:03.552Z,"22km ESE of Point Sur, CA",earthquake,0.58,0.83,0.245,15,reviewed,nc,nc
2019-07-18T21:20:04.650Z,35.781,-117.5966667,6.85,1.78,ml,28,51,0.03467,0.2,ci,ci38599207,2019-07-18T21:30:23.240Z,"18km W of Searles Valley, CA",earthquake,0.24,0.63,0.196,26,automatic,ci,ci
2019-07-18T21:18:54.930Z,35.7808333,-117.5958333,6.49,1.41,ml,21,77,0.03486,0.15,ci,ci38599199,2019-07-18T21:22:39.031Z,"17km W of Searles Valley, CA",earthquake,0.25,0.55,0.206,22,automatic,ci,ci
2019-07-18T21:18:04.790Z,35.6953316,-117.4418335,12.69,1.25,ml,14,93,0.1099,0.23,ci,ci38599191,2019-07-18T21:21:39.860Z,"9km SSW of Searles Valley, CA",earthquake,0.65,1.44,0.302,6,automatic,ci,ci
2019-07-18T21:17:28.930Z,35.8568333,-117.6751667,3.67,1.75,ml,27,46,0.07525,0.18,ci,ci38599183,2019-07-18T21:28:18.580Z,"23km ESE of Little Lake, CA",earthquake,0.23,0.66,0.13,26,automatic,ci,ci
2019-07-18T21:16:35.720Z,35.7798333,-117.5906667,5.49,1.32,ml,27,52,0.03626,0.17,ci,ci38599175,2019-07-18T21:20:20.854Z,"17km W of Searles Valley, CA",earthquake,0.25,0.71,0.205,19,automatic,ci,ci
2019-07-18T21:15:27.510Z,35.8225,-117.5306667,7.9,1.51,ml,19,87,0.05474,0.28,ci,ci38599159,2019-07-18T21:19:20.342Z,"13km WNW of Searles Valley, CA",earthquake,0.59,1.59,0.243,25,automatic,ci,ci
2019-07-18T21:14:26.870Z,65.1897,-157.8935,10,1.7,ml,,,,0.89,ak,ak01995gj82g,2019-07-18T21:18:25.504Z,"124km WNW of Ruby, Alaska",earthquake,,0.2,,,automatic,ak,ak
2019-07-18T21:10:36.970Z,35.9223333,-117.7098333,-0.01,1.17,ml,18,55,0.0916,0.21,ci,ci38599151,2019-07-18T21:14:11.968Z,"18km E of Little Lake, CA",earthquake,0.41,31.61,0.116,7,automatic,ci,ci
2019-07-18T21:09:58.830Z,35.9205,-117.7216667,2.36,1.56,ml,24,42,0.08309,0.18,ci,ci38599143,2019-07-18T21:13:43.855Z,"17km E of Little Lake, CA",earthquake,0.25,0.45,0.156,25,automatic,ci,ci
2019-07-18T21:07:57.750Z,36.0960007,-117.9024963,4.34,2.28,ml,39,59,0.04418,0.16,ci,ci38599127,2019-07-18T21:19:10.550Z,"7km NE of Coso Junction, CA",earthquake,0.25,0.5,0.308,24,automatic,ci,ci
2019-07-18T21:07:41.144Z,61.5963,-150.6714,63.6,1.4,ml,,,,0.51,ak,ak01995ghr78,2019-07-18T21:12:03.270Z,"37km WSW of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2019-07-18T21:06:08.100Z,35.9128333,-117.7391667,4.4,1.15,ml,16,60,0.07343,0.16,ci,ci38599119,2019-07-18T21:09:52.827Z,"15km E of Little Lake, CA",earthquake,0.28,0.74,0.219,18,automatic,ci,ci
2019-07-18T21:03:54.300Z,35.8973333,-117.7106667,10.23,1.21,ml,20,51,0.09638,0.18,ci,ci38599103,2019-07-18T21:07:36.818Z,"18km ESE of Little Lake, CA",earthquake,0.29,0.71,0.326,16,automatic,ci,ci
2019-07-18T20:59:51.350Z,36.0785,-117.8246667,1.76,1.46,ml,17,106,0.04603,0.16,ci,ci38599095,2019-07-18T21:03:44.796Z,"12km ENE of Coso Junction, CA",earthquake,0.24,0.31,0.169,23,automatic,ci,ci
2019-07-18T20:58:33.900Z,35.593,-117.4181667,3.25,1.51,ml,24,79,0.03647,0.2,ci,ci38599071,2019-07-18T21:02:24.787Z,"19km S of Trona, CA",earthquake,0.24,0.26,0.195,23,automatic,ci,ci
2019-07-18T20:55:54.543Z,30.1172,142.8409,5.1,4.8,mb,,105,3.065,0.84,us,us70004ngx,2019-07-23T06:33:06.431Z,"Izu Islands, Japan region",earthquake,7,4.3,0.041,181,reviewed,us,us
2019-07-18T20:50:44.050Z,36.074,-117.8546667,1.89,1.33,ml,19,80,0.04349,0.18,ci,ci38599031,2019-07-18T20:54:26.664Z,"9km ENE of Coso Junction, CA",earthquake,0.33,0.36,0.195,18,automatic,ci,ci
2019-07-18T20:47:30.292Z,66.3069,-157.2197,0,1.3,ml,,,,0.73,ak,ak01995g4vec,2019-07-18T20:52:37.961Z,"68km SSW of Kobuk, Alaska",earthquake,,0.4,,,automatic,ak,ak
2019-07-18T20:46:19.320Z,36.0756667,-117.8613333,2.48,2,ml,24,127,0.04215,0.16,ci,ci38599023,2019-07-18T20:50:00.629Z,"8km ENE of Coso Junction, CA",earthquake,0.23,0.31,0.254,25,automatic,ci,ci
2019-07-18T20:42:03.060Z,40.3445,-124.4355,11.05,0.98,md,5,332,0.09046,0.07,nc,nc73227971,2019-07-18T22:59:04.946Z,"13km W of Petrolia, CA",earthquake,1.07,0.61,0.13,4,reviewed,nc,nc
2019-07-18T20:40:55.210Z,36.0443333,-117.8743333,1.44,1.32,ml,18,143,0.03877,0.12,ci,ci38599007,2019-07-18T20:44:39.592Z,"7km E of Coso Junction, CA",earthquake,0.22,0.27,0.182,18,automatic,ci,ci
2019-07-18T20:39:39.860Z,35.6205,-117.5846667,6.58,1.08,ml,18,61,0.01277,0.19,ci,ci38598991,2019-07-18T20:43:13.582Z,"8km E of Ridgecrest, CA",earthquake,0.4,0.84,0.168,16,automatic,ci,ci
2019-07-18T20:38:57.210Z,36.1415,-117.9225,3.87,1.72,ml,20,105,0.05974,0.16,ci,ci38598983,2019-07-18T20:42:52.282Z,"11km NNE of Coso Junction, CA",earthquake,0.34,0.65,0.131,26,automatic,ci,ci
2019-07-18T20:36:02.010Z,35.6221667,-117.4211667,4.1,1.15,ml,19,92,0.04291,0.18,ci,ci38598967,2019-07-18T20:39:45.962Z,"16km S of Searles Valley, CA",earthquake,0.36,0.53,0.184,13,automatic,ci,ci
2019-07-18T20:35:01.790Z,35.7828333,-117.6011667,6.55,1.09,ml,16,66,0.03297,0.2,ci,ci38598959,2019-07-18T20:38:46.475Z,"18km W of Searles Valley, CA",earthquake,0.33,0.75,0.134,13,automatic,ci,ci
2019-07-18T20:33:48.500Z,36.105,-117.8315,1.16,0.99,ml,11,129,0.0227,0.18,ci,ci38598951,2019-07-18T20:37:29.249Z,"12km ENE of Coso Junction, CA",earthquake,0.46,0.62,0.192,11,automatic,ci,ci
2019-07-18T20:30:00.043Z,38.3785,-118.4904,7.6,1,ml,6,105.95,0.128,0.1007,nn,nn00696157,2019-07-19T02:06:27.686Z,"20km SE of Hawthorne, Nevada",earthquake,,4,0.07,3,reviewed,nn,nn
2019-07-18T20:26:10.650Z,35.5568333,-117.4065,4.05,1.22,ml,20,63,0.04673,0.2,ci,ci38598903,2019-07-18T20:29:51.360Z,"23km S of Trona, CA",earthquake,0.35,0.67,0.26,18,automatic,ci,ci
2019-07-18T20:22:44.260Z,35.8806667,-117.6925,9.38,1.79,ml,29,47,0.0753,0.13,ci,ci38598879,2019-07-18T20:33:43.460Z,"20km ESE of Little Lake, CA",earthquake,0.17,0.49,0.249,27,automatic,ci,ci
2019-07-18T20:22:31.325Z,56.541,-148.5319,11.9,3.3,ml,,,,0.94,ak,ak01995fzil5,2019-07-18T20:38:43.564Z,"272km ESE of Kodiak, Alaska",earthquake,,5.9,,,reviewed,ak,ak
2019-07-18T20:16:54.760Z,36.1111667,-117.8865,1.56,2.83,ml,22,57,0.02641,0.15,ci,ci38598855,2019-07-19T04:19:28.177Z,"9km NE of Coso Junction, CA",earthquake,0.22,0.33,0.187,27,automatic,ci,ci
2019-07-18T20:16:23.280Z,35.8243333,-117.63,1.07,2.27,ml,30,50,0.02776,0.26,ci,ci38598847,2019-07-18T20:27:36.790Z,"21km WNW of Searles Valley, CA",earthquake,0.29,0.49,0.122,26,automatic,ci,ci
2019-07-18T20:09:54.060Z,35.8961667,-117.7001667,9.77,1.31,ml,19,50,0.06556,0.11,ci,ci38598823,2019-07-18T20:13:39.992Z,"19km ESE of Little Lake, CA",earthquake,0.22,0.51,0.305,17,automatic,ci,ci
2019-07-18T20:08:51.450Z,35.8798333,-117.6896667,9.27,1.59,ml,25,52,0.07504,0.13,ci,ci38598807,2019-07-18T20:19:28.820Z,"20km ESE of Little Lake, CA",earthquake,0.19,0.55,0.2,22,automatic,ci,ci
2019-07-18T20:01:58.030Z,35.9116667,-117.7018333,1.43,1.42,ml,17,44,0.05524,0.16,ci,ci38598783,2019-07-18T20:05:35.974Z,"19km E of Little Lake, CA",earthquake,0.24,0.36,0.213,18,automatic,ci,ci
2019-07-18T20:00:21.140Z,35.7685,-117.5796667,8.58,1.6,ml,22,77,0.04932,0.16,ci,ci38598775,2019-07-18T20:04:08.958Z,"16km W of Searles Valley, CA",earthquake,0.24,0.68,0.256,23,automatic,ci,ci
2019-07-18T19:59:41.570Z,35.6005,-117.4251667,4.48,1.06,ml,13,132,0.03326,0.19,ci,ci38598767,2019-07-18T20:03:24.956Z,"19km S of Searles Valley, CA",earthquake,0.43,0.66,0.12,12,automatic,ci,ci
2019-07-18T19:58:07.980Z,36.0428333,-117.861,2.34,1.72,ml,23,80,0.04236,0.22,ci,ci38598751,2019-07-18T20:09:20.540Z,"8km E of Coso Junction, CA",earthquake,0.37,0.42,0.236,26,automatic,ci,ci
2019-07-18T19:53:38.020Z,35.8245,-117.6213333,9.66,1.07,ml,19,80,0.02124,0.12,ci,ci38598743,2019-07-18T19:57:22.919Z,"21km WNW of Searles Valley, CA",earthquake,0.29,0.48,0.286,9,automatic,ci,ci
2019-07-18T19:52:28.380Z,36.0751667,-117.86,2.34,1.85,ml,22,125,0.04253,0.16,ci,ci38598735,2019-07-18T19:56:10.910Z,"9km ENE of Coso Junction, CA",earthquake,0.25,0.28,0.272,26,automatic,ci,ci
2019-07-18T19:51:35.890Z,35.6986667,-117.5886667,2.58,1.14,ml,26,54,0.0781,0.2,ci,ci38598727,2019-07-18T19:55:22.543Z,"12km NE of Ridgecrest, CA",earthquake,0.27,0.39,0.186,13,automatic,ci,ci
2019-07-18T19:49:56.600Z,36.0751667,-117.8628333,2.15,2.29,ml,30,58,0.04282,0.18,ci,ci38598703,2019-07-19T13:28:43.424Z,"8km ENE of Coso Junction, CA",earthquake,0.26,0.4,0.214,25,reviewed,ci,ci
2019-07-18T19:46:05.940Z,35.673,-117.48,0.29,0.95,ml,12,113,0.08862,0.17,ci,ci38598687,2019-07-18T19:49:50.876Z,"12km SSW of Searles Valley, CA",earthquake,0.38,31.61,0.188,11,automatic,ci,ci
2019-07-18T19:27:46.690Z,35.7003333,-117.5395,6.56,2.44,ml,16,126,0.1244,0.19,ci,ci38598623,2019-07-18T19:38:45.230Z,"14km WSW of Searles Valley, CA",earthquake,0.54,1.35,0.22,24,automatic,ci,ci
2019-07-18T19:27:05.090Z,35.662,-117.4553333,0.41,1.25,ml,18,51,0.02596,0.22,ci,ci38598615,2019-07-18T19:31:08.040Z,"13km SSW of Searles Valley, CA",earthquake,0.31,31.61,0.101,16,automatic,ci,ci
